<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
RPC,D,19990113,000000,4.8795,4.8795,4.8795,4.8795,19672,0
RPC,D,19990114,000000,4.4281,4.4281,4.4281,4.4281,6844,0
RPC,D,19990115,000000,4.4633,4.4633,4.4633,4.4633,5228,0
RPC,D,19990118,000000,4.4281,4.4281,4.4281,4.4281,4585,0
RPC,D,19990119,000000,4.8088,4.8088,4.8088,4.8088,6315,0
RPC,D,19990120,000000,4.9498,4.9498,4.9498,4.9498,21551,0
RPC,D,19990121,000000,5.0204,5.0204,5.0204,5.0204,4087,0
RPC,D,19990122,000000,4.5339,4.5339,4.5339,4.5339,10893,0
RPC,D,19990125,000000,4.4633,4.4633,4.4633,4.4633,6899,0
RPC,D,19990126,000000,4.5339,4.5339,4.5339,4.5339,632,0
RPC,D,19990127,000000,4.6749,4.6749,4.6749,4.6749,1190,0
RPC,D,19990128,000000,4.5339,4.5339,4.5339,4.5339,5437,0
RPC,D,19990129,000000,4.6043,4.6043,4.6043,4.6043,1396,0
RPC,D,19990201,000000,4.7384,4.7384,4.7384,4.7384,7695,0
RPC,D,19990202,000000,4.6749,4.6749,4.6749,4.6749,6764,0
RPC,D,19990203,000000,4.6397,4.6397,4.6397,4.6397,3476,0
RPC,D,19990204,000000,4.7031,4.7031,4.7031,4.7031,7612,0
RPC,D,19990205,000000,4.844,4.844,4.844,4.844,5005,0
RPC,D,19990208,000000,4.844,4.844,4.844,4.844,2006,0
RPC,D,19990209,000000,4.8795,4.8795,4.8795,4.8795,11368,0
RPC,D,19990210,000000,4.8795,4.8795,4.8795,4.8795,13484,0
RPC,D,19990211,000000,5.0204,5.0204,5.0204,5.0204,11087,0
RPC,D,19990212,000000,5.2318,5.2318,5.2318,5.2318,32422,0
RPC,D,19990215,000000,5.4717,5.4717,5.4717,5.4717,30268,0
RPC,D,19990216,000000,5.9933,5.9933,5.9933,5.9933,21562,0
RPC,D,19990217,000000,6.1345,6.1345,6.1345,6.1345,49913,0
RPC,D,19990218,000000,6.2754,6.2754,6.2754,6.2754,38342,0
RPC,D,19990219,000000,6.5927,6.5927,6.5927,6.5927,16557,0
RPC,D,19990222,000000,6.4164,6.4164,6.4164,6.4164,12434,0
RPC,D,19990223,000000,6.4164,6.4164,6.4164,6.4164,25902,0
RPC,D,19990224,000000,6.2049,6.2049,6.2049,6.2049,5561,0
RPC,D,19990225,000000,5.6127,5.6127,5.6127,5.6127,12046,0
RPC,D,19990226,000000,5.1614,5.1614,5.1614,5.1614,10734,0
RPC,D,19990301,000000,5.4717,5.4717,5.4717,5.4717,3180,0
RPC,D,19990302,000000,5.3375,5.3375,5.3375,5.3375,4293,0
RPC,D,19990303,000000,5.3375,5.3375,5.3375,5.3375,2526,0
RPC,D,19990304,000000,4.8088,4.8088,4.8088,4.8088,7156,0
RPC,D,19990305,000000,4.8795,4.8795,4.8795,4.8795,10257,0
RPC,D,19990308,000000,5.0204,5.0204,5.0204,5.0204,7912,0
RPC,D,19990309,000000,5.3023,5.3023,5.3023,5.3023,5300,0
RPC,D,19990310,000000,5.507,5.507,5.507,5.507,4668,0
RPC,D,19990311,000000,5.3023,5.3023,5.3023,5.3023,1118,0
RPC,D,19990312,000000,5.3657,5.3657,5.3657,5.3657,3154,0
RPC,D,19990315,000000,5.3023,5.3023,5.3023,5.3023,5345,0
RPC,D,19990316,000000,5.3657,5.3657,5.3657,5.3657,6313,0
RPC,D,19990317,000000,4.9852,4.9852,4.9852,4.9852,1759,0
RPC,D,19990318,000000,5.0204,5.0204,5.0204,5.0204,6325,0
RPC,D,19990319,000000,5.2318,5.2318,5.2318,5.2318,7314,0
RPC,D,19990322,000000,5.1614,5.1614,5.1614,5.1614,3858,0
RPC,D,19990323,000000,5.1614,5.1614,5.1614,5.1614,11053,0
RPC,D,19990324,000000,4.9498,4.9498,4.9498,4.9498,3658,0
RPC,D,19990325,000000,5.0204,5.0204,5.0204,5.0204,1420,0
RPC,D,19990326,000000,4.8795,4.8795,4.8795,4.8795,7196,0
RPC,D,19990329,000000,4.9498,4.9498,4.9498,4.9498,43588,0
RPC,D,19990330,000000,5.0909,5.0909,5.0909,5.0909,17095,0
RPC,D,19990331,000000,5.1614,5.1614,5.1614,5.1614,3342,0
RPC,D,19990401,000000,4.9147,4.9147,4.9147,4.9147,4391,0
RPC,D,19990406,000000,4.8795,4.8795,4.8795,4.8795,6767,0
RPC,D,19990407,000000,4.8795,4.8795,4.8795,4.8795,5281,0
RPC,D,19990408,000000,4.9852,4.9852,4.9852,4.9852,4459,0
RPC,D,19990409,000000,4.9147,4.9147,4.9147,4.9147,3693,0
RPC,D,19990412,000000,5.0556,5.0556,5.0556,5.0556,5830,0
RPC,D,19990413,000000,5.0204,5.0204,5.0204,5.0204,1998,0
RPC,D,19990414,000000,4.9498,4.9498,4.9498,4.9498,1239,0
RPC,D,19990415,000000,4.9852,4.9852,4.9852,4.9852,989,0
RPC,D,19990416,000000,4.9498,4.9498,4.9498,4.9498,4309,0
RPC,D,19990419,000000,5.0204,5.0204,5.0204,5.0204,2735,0
RPC,D,19990420,000000,4.9147,4.9147,4.9147,4.9147,5885,0
RPC,D,19990421,000000,4.9147,4.9147,4.9147,4.9147,1763,0
RPC,D,19990422,000000,4.9852,4.9852,4.9852,4.9852,18166,0
RPC,D,19990423,000000,5.0204,5.0204,5.0204,5.0204,6595,0
RPC,D,19990426,000000,5.0204,5.0204,5.0204,5.0204,8490,0
RPC,D,19990427,000000,5.0556,5.0556,5.0556,5.0556,3002,0
RPC,D,19990428,000000,5.0556,5.0556,5.0556,5.0556,7187,0
RPC,D,19990429,000000,4.9852,4.9852,4.9852,4.9852,3601,0
RPC,D,19990430,000000,5.0556,5.0556,5.0556,5.0556,2602,0
RPC,D,19990504,000000,5.0556,5.0556,5.0556,5.0556,6902,0
RPC,D,19990505,000000,5.0204,5.0204,5.0204,5.0204,11514,0
RPC,D,19990506,000000,5.0204,5.0204,5.0204,5.0204,2803,0
RPC,D,19990507,000000,5.1262,5.1262,5.1262,5.1262,2672,0
RPC,D,19990510,000000,5.1966,5.1966,5.1966,5.1966,9307,0
RPC,D,19990511,000000,5.5773,5.5773,5.5773,5.5773,6260,0
RPC,D,19990512,000000,5.3023,5.3023,5.3023,5.3023,4728,0
RPC,D,19990513,000000,5.4363,5.4363,5.4363,5.4363,2179,0
RPC,D,19990514,000000,5.0556,5.0556,5.0556,5.0556,10209,0
RPC,D,19990517,000000,5.1262,5.1262,5.1262,5.1262,3828,0
RPC,D,19990518,000000,5.0909,5.0909,5.0909,5.0909,3741,0
RPC,D,19990519,000000,5.0909,5.0909,5.0909,5.0909,2248,0
RPC,D,19990520,000000,5.0909,5.0909,5.0909,5.0909,5739,0
RPC,D,19990521,000000,5.0556,5.0556,5.0556,5.0556,2079,0
RPC,D,19990524,000000,5.0909,5.0909,5.0909,5.0909,1666,0
RPC,D,19990525,000000,5.2318,5.2318,5.2318,5.2318,3948,0
RPC,D,19990526,000000,5.1262,5.1262,5.1262,5.1262,3011,0
RPC,D,19990527,000000,5.0909,5.0909,5.0909,5.0909,1705,0
RPC,D,19990528,000000,5.0909,5.0909,5.0909,5.0909,2369,0
RPC,D,19990531,000000,5.1614,5.1614,5.1614,5.1614,3031,0
RPC,D,19990601,000000,5.0556,5.0556,5.0556,5.0556,4589,0
RPC,D,19990602,000000,5.0204,5.0204,5.0204,5.0204,3979,0
RPC,D,19990607,000000,5.0204,5.0204,5.0204,5.0204,1752,0
RPC,D,19990608,000000,5.0909,5.0909,5.0909,5.0909,3457,0
RPC,D,19990609,000000,5.0556,5.0556,5.0556,5.0556,2508,0
RPC,D,19990610,000000,5.0556,5.0556,5.0556,5.0556,824,0
RPC,D,19990611,000000,5.1262,5.1262,5.1262,5.1262,7788,0
RPC,D,19990614,000000,5.1966,5.1966,5.1966,5.1966,5788,0
RPC,D,19990615,000000,5.2318,5.2318,5.2318,5.2318,3851,0
RPC,D,19990616,000000,5.1614,5.1614,5.1614,5.1614,5296,0
RPC,D,19990617,000000,5.1614,5.1614,5.1614,5.1614,3738,0
RPC,D,19990618,000000,5.1262,5.1262,5.1262,5.1262,7614,0
RPC,D,19990621,000000,5.1614,5.1614,5.1614,5.1614,4406,0
