<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
UCG,D,19870518,000000,40.218,40.218,40.218,40.218,0,0
UCG,D,19870519,000000,38.886,38.886,38.886,38.886,0,0
UCG,D,19870520,000000,39.073,40.218,39.073,39.456,0,0
UCG,D,19870521,000000,40.218,40.218,39.073,39.456,0,0
UCG,D,19870522,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870525,000000,38.503,38.503,37.93,37.93,0,0
UCG,D,19870526,000000,38.123,38.123,38.123,38.123,0,0
UCG,D,19870527,000000,38.123,38.123,38.123,38.123,0,0
UCG,D,19870528,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870529,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870601,000000,38.123,38.886,38.123,38.886,0,0
UCG,D,19870602,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870603,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870604,000000,38.886,39.073,38.886,39.073,0,0
UCG,D,19870605,000000,39.456,39.456,39.456,39.456,0,0
UCG,D,19870608,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870609,000000,39.073,39.073,39.073,39.073,0,0
UCG,D,19870610,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870611,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870612,000000,39.073,39.261,39.073,39.073,0,0
UCG,D,19870615,000000,39.073,39.073,39.073,39.073,0,0
UCG,D,19870616,000000,40.218,40.218,40.218,40.218,0,0
UCG,D,19870617,000000,40.218,40.218,40.218,40.218,0,0
UCG,D,19870618,000000,39.261,39.261,39.261,39.261,0,0
UCG,D,19870619,000000,39.073,39.073,39.073,39.073,0,0
UCG,D,19870622,000000,38.503,38.503,38.503,38.503,0,0
UCG,D,19870623,000000,39.456,39.456,39.456,39.456,0,0
UCG,D,19870624,000000,38.691,38.691,38.691,38.691,0,0
UCG,D,19870625,000000,38.503,38.503,37.93,37.93,0,0
UCG,D,19870626,000000,37.552,37.552,37.552,37.552,0,0
UCG,D,19870629,000000,37.552,37.552,37.552,37.552,0,0
UCG,D,19870630,000000,36.974,37.168,36.974,36.974,0,0
UCG,D,19870701,000000,36.787,36.787,36.787,36.787,0,0
UCG,D,19870702,000000,36.215,36.215,36.215,36.215,0,0
UCG,D,19870703,000000,36.215,36.215,36.215,36.215,0,0
UCG,D,19870706,000000,36.026,36.026,36.026,36.026,0,0
UCG,D,19870707,000000,35.645,35.645,35.645,35.645,0,0
UCG,D,19870708,000000,35.831,35.831,35.831,35.831,0,0
